iid,pid,match,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
32,45,0,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
32,46,0,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
32,47,0,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
32,48,0,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
32,49,0,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
32,50,0,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
32,51,0,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
32,52,0,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
32,53,0,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
32,54,0,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
32,55,0,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
33,40,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,41,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,42,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,43,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,44,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,45,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,46,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,47,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,48,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,49,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,50,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,51,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,52,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,53,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,54,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
33,55,0,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
34,40,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,41,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,42,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,43,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,44,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,45,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,46,1,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,47,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,48,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,49,1,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,50,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,51,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,52,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,53,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,54,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
34,55,0,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
35,40,0,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,41,0,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,42,0,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,43,0,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,44,0,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,45,1,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,46,1,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,47,0,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,48,0,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,49,1,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,50,1,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,51,0,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,52,0,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,53,1,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,54,0,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
35,55,0,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
36,40,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,41,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,42,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,43,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,44,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,45,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,46,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,47,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,48,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,49,1,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,50,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,51,1,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,52,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,53,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,54,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
36,55,0,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
37,40,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,41,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,42,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,43,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,44,1,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,45,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,46,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,47,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,48,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,49,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,50,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,51,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,52,1,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,53,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,54,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
37,55,0,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
38,40,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,41,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,42,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,43,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,44,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,45,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,46,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,47,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,48,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,49,1,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,50,1,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,51,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,52,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,53,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,54,0,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
38,55,1,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
39,40,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,41,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,42,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,43,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,44,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,45,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,46,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,47,1,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,48,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,49,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,50,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,51,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,52,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,53,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,54,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
39,55,0,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1
40,21,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,22,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,23,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,24,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,25,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,26,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,27,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,28,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,29,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,30,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,31,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,32,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,33,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,34,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,35,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,36,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,37,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,38,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
40,39,0,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2
41,21,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,22,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,23,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,24,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,25,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,26,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,27,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,28,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,29,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,30,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,31,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,32,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,33,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,34,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,35,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,36,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,37,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,38,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
41,39,0,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1
42,21,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,22,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,23,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,24,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,25,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,26,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,27,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,28,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,29,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,30,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,31,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,32,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,33,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,34,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,35,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,36,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,37,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,38,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
42,39,0,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1
43,21,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,22,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,23,1,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,24,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,25,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,26,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,27,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,28,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,29,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,30,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,31,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,32,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,33,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,34,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,35,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,36,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,37,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,38,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
43,39,0,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1
44,21,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,22,1,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,23,1,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,24,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,25,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,26,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,27,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,28,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,29,1,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,30,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,31,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,32,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,33,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,34,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,35,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,36,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,37,1,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,38,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
44,39,0,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8
45,21,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,22,1,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,23,1,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,24,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,25,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,26,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,27,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,28,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,29,1,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,30,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,31,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,32,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,33,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,34,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,35,1,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,36,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,37,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,38,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
45,39,0,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3
46,21,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,22,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,23,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,24,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,25,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,26,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,27,1,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,28,1,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,29,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,30,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,31,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,32,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,33,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,34,1,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,35,1,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,36,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,37,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,38,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
46,39,0,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7
47,21,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,22,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,23,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,24,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,25,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,26,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,27,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,28,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,29,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,30,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,31,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,32,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,33,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,34,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,35,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,36,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,37,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,38,0,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
47,39,1,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1
48,21,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,22,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,23,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,24,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,25,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,26,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,27,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,28,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,29,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,30,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,31,1,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,32,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,33,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,34,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,35,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,36,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,37,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,38,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
48,39,0,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2
49,21,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,22,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,23,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,24,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,25,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,26,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,27,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,28,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,29,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,30,1,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,31,1,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,32,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,33,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,34,1,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,35,1,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,36,1,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,37,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,38,1,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
49,39,0,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7
50,21,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,22,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,23,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,24,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,25,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,26,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,27,1,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,28,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,29,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,30,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,31,1,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,32,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,33,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,34,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,35,1,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,36,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,37,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,38,1,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
50,39,0,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2
51,21,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,22,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,23,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,24,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,25,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,26,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,27,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,28,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,29,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,30,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,31,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,32,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,33,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,34,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,35,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,36,1,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,37,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,38,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
51,39,0,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1
52,21,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,22,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,23,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,24,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,25,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,26,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,27,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,28,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,29,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,30,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,31,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,32,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,33,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,34,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
52,35,0,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2
